score,param_count,expr,prog_metric,train,norm_expr,norm_prog,norm_train,val_acc,prog_str
2.0389678858259215,1146070,17.637588344159667,-4.084707260131836,-6.559785103572281,1.6034171221963334,0.0915292739868164,0.3440214896427719,-0.3658842333393261,"lib.compose(nn_fun_cs1_d5d7_np_nasc7_4224, lib.compose(lib.map_l(nn_fun_cs1_d5d7_np_nasc7_4225), lib.map_l(nn_fun_cs1_d5d7_np_nasc7_4226)))"
3.589345511944667,1215895,27.715774297714233,-3.996674060821533,-0.3060292721992843,2.5196158452467485,0.10033259391784669,0.9693970727800716,-0.7092214981230923,"lib.compose(nn_fun_cs1_d5d7_np_nasc7_4233, lib.compose(lib.map_l(nn_fun_cs1_d5d7_np_nasc7_4234), lib.map_l(nn_fun_cs1_d5d7_np_nasc7_4235)))"
2.020571397647226,1146070,17.25673328898847,-4.074377059936523,-6.407848317217099,1.5687939353625884,0.09256229400634766,0.35921516827829003,-0.4299137906772409,"lib.compose(lib.compose(nn_fun_cs1_d5d7_np_nasc7_4404, lib.map_l(nn_fun_cs1_d5d7_np_nasc7_4405)), lib.map_l(nn_fun_cs1_d5d7_np_nasc7_4406))"
3.645795218869593,1215895,28.306057333946228,-3.9599111080169678,-0.31491609778367674,2.573277939449657,0.10400888919830323,0.9685083902216324,-0.7119975727848943,"lib.compose(lib.compose(nn_fun_cs1_d5d7_np_nasc7_4413, lib.map_l(nn_fun_cs1_d5d7_np_nasc7_4414)), lib.map_l(nn_fun_cs1_d5d7_np_nasc7_4415))"
2.8152071420096503,1104769,8.778167009353638,-4.0980682373046875,-0.30619436130608546,1.7556334018707276,0.09019317626953124,0.9693805638693914,0.9909523725509644,"lib.compose(nn_fun_cs1_d2d9_np_nasr2_2, nn_fun_cs1_d2d9_np_nasr2_3)"
2.9066182743490905,1104769,9.180945038795471,-3.989285945892334,-0.3064213882077037,1.8361890077590943,0.1010714054107666,0.9693578611792296,0.9933333396911621,"lib.compose(nn_fun_cs1_d2d9_np_nasr9_2, nn_fun_cs1_d2d9_np_nasr9_3)"
2.095195185788952,1146070,18.158399711363018,-4.133428573608398,-6.4222556697411886,1.6507636101239107,0.08665714263916016,0.3577744330258812,-0.3780056978028389,"lib.compose(nn_fun_cs1_d2d9_np_nasc2_500, lib.map_l(lib.compose(nn_fun_cs1_d2d9_np_nasc2_501, nn_fun_cs1_d2d9_np_nasc2_502)))"
3.659185833102999,1215895,28.437386751174927,-3.955508232116699,-0.3048032106486988,2.5852169773795386,0.10444917678833007,0.9695196789351301,-0.6641113936432146,"lib.compose(nn_fun_cs1_d2d9_np_nasc2_509, lib.map_l(lib.compose(nn_fun_cs1_d2d9_np_nasc2_510, nn_fun_cs1_d2d9_np_nasc2_511)))"
2.060461365363731,1146070,17.39646533850464,-4.036251068115234,-6.174103767797128,1.5814968489549672,0.09637489318847656,0.3825896232202872,-0.34542116423180136,"lib.compose(nn_fun_cs1_d2d9_np_nasc2_4224, lib.compose(lib.map_l(nn_fun_cs1_d2d9_np_nasc2_4225), lib.map_l(nn_fun_cs1_d2d9_np_nasc2_4226)))"
3.7333962050230567,1215895,29.237653970718384,-3.938565254211426,-0.3071581234838143,2.6579685427925805,0.10614347457885742,0.9692841876516186,-0.6818776633947509,"lib.compose(nn_fun_cs1_d2d9_np_nasc2_4233, lib.compose(lib.map_l(nn_fun_cs1_d2d9_np_nasc2_4234), lib.map_l(nn_fun_cs1_d2d9_np_nasc2_4235)))"
